,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
0,12:46 PM,61ʡF,54ʡF,77ʡ%,ESE,13ʡmph,0ʡmph,22.18ʡin,0.0ʡin,Light Rain with Thunder
